name,pub_year,older,same_age,younger,author_age,institution,existing_collab,new_collab,older_shared_inst,same_age_shared_inst,younger_shared_inst,prop_younger,total_coauth,nb_papers,density,is_prof,group_size,perceived_as_male,department,has_research_group,OpenAlex id,group_url,first_pub_year,college,changing_rate
Rebecca Aslakson,2017,52.0,27.0,0.0,7,Johns Hopkins University,23.0,56.0,12.0,7.0,0.0,0.0,79.0,19.0,0.0,1.0,,0.0,Anesthesiology,0.0,A5090345791,,,Medical Sciences,0.2216181120745
Rebecca Aslakson,2018,17.0,9.0,1.0,8,Johns Hopkins University,17.0,10.0,9.0,3.0,0.0,0.037037037037037,27.0,6.0,1.0,1.0,,0.0,Anesthesiology,0.0,A5090345791,,,Medical Sciences,0.2216181120745
Rebecca Aslakson,2019,45.0,36.0,9.0,9,Stanford University,29.0,61.0,8.0,4.0,3.0,0.1,90.0,17.0,0.289,1.0,,0.0,Anesthesiology,0.0,A5090345791,,,Medical Sciences,9.6165546075
Rebecca Aslakson,2020,31.0,23.0,4.0,10,Stanford University,34.0,24.0,7.0,7.0,0.0,0.0689655172413793,58.0,13.0,0.468,1.0,,0.0,Anesthesiology,0.0,A5090345791,,,Medical Sciences,9.6165546075
Rebecca Aslakson,2021,10.0,10.0,4.0,11,Stanford University,14.0,10.0,3.0,3.0,3.0,0.1666666666666666,24.0,8.0,0.429,1.0,,0.0,Anesthesiology,0.0,A5090345791,,,Medical Sciences,9.6165546075
Rebecca Aslakson,2022,15.0,12.0,12.0,12,Stanford University,12.0,27.0,1.0,1.0,2.0,0.3076923076923077,39.0,8.0,0.478,1.0,,0.0,Anesthesiology,0.0,A5090345791,,,Medical Sciences,9.6165546075
Rebecca Aslakson,2023,71.0,59.0,21.0,13,University of Vermont,34.0,117.0,,,,0.1390728476821192,151.0,10.0,0.508,1.0,,0.0,Anesthesiology,0.0,A5090345791,,,Medical Sciences,9.6165546075
Rebecca M. Callahan,2003,2.0,1.0,0.0,0,"University of California, Davis",0.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2005,0.0,2.0,0.0,2,The University of Texas at Austin,0.0,2.0,,,,0.0,2.0,2.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2006,1.0,0.0,0.0,3,The University of Texas at Austin,0.0,1.0,,,,0.0,1.0,2.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2008,2.0,2.0,0.0,5,,2.0,2.0,,,,0.0,4.0,4.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2009,0.0,1.0,0.0,6,University of Georgia,0.0,1.0,,,,0.0,1.0,2.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2010,2.0,2.0,0.0,7,The University of Texas at Austin,3.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2011,1.0,1.0,0.0,8,The University of Texas at Austin,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2012,1.0,1.0,0.0,9,,1.0,1.0,,,,0.0,2.0,2.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2013,2.0,1.0,0.0,10,The University of Texas at Austin,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2014,2.0,0.0,0.0,11,,2.0,0.0,,,,0.0,2.0,4.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2015,1.0,1.0,0.0,12,,1.0,1.0,,,,0.0,2.0,2.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2016,1.0,1.0,1.0,13,The University of Texas at Austin,2.0,1.0,,,,0.3333333333333333,3.0,3.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2017,0.0,1.0,0.0,14,Russell Sage Foundation,0.0,1.0,,,,0.0,1.0,1.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2018,1.0,0.0,0.0,15,,1.0,0.0,,,,0.0,1.0,1.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,0.14385211530499997
Rebecca M. Callahan,2019,2.0,1.0,3.0,16,The University of Texas at Austin,0.0,6.0,2.0,0.0,3.0,0.5,6.0,3.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,3.0990224985
Rebecca M. Callahan,2020,4.0,3.0,6.0,17,The University of Texas at Austin,6.0,7.0,2.0,1.0,3.0,0.4615384615384615,13.0,7.0,0.286,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,3.0990224985
Rebecca M. Callahan,2021,2.0,1.0,2.0,18,The University of Texas at Austin,0.0,5.0,0.0,0.0,1.0,0.4,5.0,2.0,1.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,3.0990224985
Rebecca M. Callahan,2022,1.0,4.0,1.0,19,University of Vermont,1.0,5.0,,,,0.1666666666666666,6.0,4.0,0.0,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,3.0990224985
Rebecca M. Callahan,2023,2.0,1.0,3.0,20,Geisinger Medical Center,0.0,6.0,2.0,1.0,1.0,0.5,6.0,3.0,0.667,1.0,,0.0,Educational Leadership and Policy Studies,0.0,A5014853497,,,,3.0990224985
Rebecca S. Barak,2015,12.0,1.0,0.0,0,Brooklyn Botanic Garden,0.0,13.0,7.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,,0.0,Plant Science and Conservation,1.0,a5014827802,https://www.beckybarak.com/people,2015.0,Biological Sciences,1.003440636385
Rebecca S. Barak,2016,6.0,1.0,0.0,1,Northwestern University,2.0,5.0,,,,0.0,7.0,1.0,0.0,1.0,,0.0,Plant Science and Conservation,1.0,a5014827802,https://www.beckybarak.com/people,2015.0,Biological Sciences,1.003440636385
Rebecca S. Barak,2017,11.0,4.0,0.0,2,Northwestern University,4.0,11.0,,,,0.0,15.0,4.0,0.0,1.0,,0.0,Plant Science and Conservation,1.0,a5014827802,https://www.beckybarak.com/people,2015.0,Biological Sciences,1.003440636385
Rebecca S. Barak,2018,8.0,8.0,0.0,3,Denver Botanic Gardens,6.0,10.0,1.0,1.0,0.0,0.0,16.0,3.0,0.0,1.0,,0.0,Plant Science and Conservation,1.0,a5014827802,https://www.beckybarak.com/people,2015.0,Biological Sciences,1.003440636385
Rebecca S. Barak,2019,2.0,11.0,0.0,4,Purdue University West Lafayette,2.0,11.0,,,,0.0,13.0,2.0,0.0,1.0,,0.0,Plant Science and Conservation,1.0,a5014827802,https://www.beckybarak.com/people,2015.0,Biological Sciences,1.003440636385
Rebecca S. Barak,2020,11.0,11.0,0.0,5,Center for Plant Conservation,7.0,15.0,,,,0.0,22.0,3.0,0.0,1.0,,0.0,Plant Science and Conservation,1.0,a5014827802,https://www.beckybarak.com/people,2015.0,Biological Sciences,1.003440636385
Rebecca S. Barak,2021,8.0,3.0,0.0,6,Center for Plant Conservation,6.0,5.0,3.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,,0.0,Plant Science and Conservation,1.0,a5014827802,https://www.beckybarak.com/people,2015.0,Biological Sciences,1.003440636385
Rebecca S. Barak,2022,11.0,17.0,0.0,7,Center for Plant Conservation,11.0,17.0,7.0,8.0,0.0,0.0,28.0,2.0,0.0,1.0,,0.0,Plant Science and Conservation,1.0,a5014827802,https://www.beckybarak.com/people,2015.0,Biological Sciences,1.003440636385
Rebecca S. Barak,2023,5.0,4.0,1.0,8,Center for Plant Conservation,8.0,2.0,2.0,0.0,0.0,0.1,10.0,2.0,1.0,1.0,,0.0,Plant Science and Conservation,1.0,a5014827802,https://www.beckybarak.com/people,2015.0,Biological Sciences,1.003440636385
Richard M. Single,1995,1.0,0.0,0.0,0,Stony Brook University,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,0.36193064730499996
Richard M. Single,1997,3.0,0.0,0.0,2,St. Olaf College,1.0,2.0,,,,0.0,3.0,2.0,0.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,0.36193064730499996
Richard M. Single,2000,2.0,1.0,0.0,5,St. Olaf College,0.0,3.0,,,,0.0,3.0,2.0,0.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,0.36193064730499996
Richard M. Single,2002,6.0,4.0,0.0,7,"University of California, Berkeley",3.0,7.0,1.0,3.0,0.0,0.0,10.0,3.0,0.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,0.36193064730499996
Richard M. Single,2003,6.0,0.0,0.0,8,University of Vermont Medical Center,2.0,4.0,,,,0.0,6.0,3.0,0.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,0.36193064730499996
Richard M. Single,2004,17.0,7.0,1.0,9,University of Vermont Medical Center,4.0,21.0,1.0,0.0,0.0,0.04,25.0,4.0,1.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,0.36193064730499996
Richard M. Single,2005,9.0,7.0,0.0,10,University of Vermont,7.0,9.0,1.0,1.0,0.0,0.0,16.0,6.0,0.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,0.36193064730499996
Richard M. Single,2006,6.0,3.0,1.0,11,University of Vermont,4.0,6.0,,,,0.1,10.0,4.0,1.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,0.36193064730499996
Richard M. Single,2007,16.0,9.0,10.0,12,University of Vermont,10.0,25.0,0.0,3.0,1.0,0.2857142857142857,35.0,8.0,0.268,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2008,10.0,5.0,3.0,13,University of Vermont,12.0,6.0,2.0,0.0,1.0,0.1666666666666666,18.0,6.0,0.288,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2009,9.0,11.0,5.0,14,University of Vermont,7.0,18.0,2.0,2.0,1.0,0.2,25.0,4.0,0.338,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2010,8.0,10.0,5.0,15,University of Vermont,10.0,13.0,,,,0.217391304347826,23.0,3.0,0.473,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2011,9.0,8.0,5.0,16,University of Vermont,13.0,9.0,,,,0.2272727272727272,22.0,5.0,0.346,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2012,13.0,11.0,10.0,17,University of Vermont,14.0,20.0,,,,0.2941176470588235,34.0,8.0,0.393,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2013,2.0,2.0,4.0,18,University of Vermont,6.0,2.0,0.0,0.0,1.0,0.5,8.0,2.0,0.952,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2014,2.0,3.0,0.0,19,University of Vermont,4.0,1.0,,,,0.0,5.0,2.0,0.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2016,0.0,1.0,2.0,21,University of Vermont,1.0,2.0,0.0,0.0,1.0,0.6666666666666666,3.0,2.0,1.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2020,11.0,7.0,5.0,25,University of Vermont,7.0,16.0,,,,0.217391304347826,23.0,3.0,0.654,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2021,8.0,6.0,5.0,26,University of Vermont,12.0,7.0,,,,0.2631578947368421,19.0,2.0,0.654,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard M. Single,2023,3.0,2.0,4.0,28,University of Vermont,4.0,5.0,,,,0.4444444444444444,9.0,1.0,1.0,1.0,,1.0,Mathematics and Statistics,0.0,A5024849718,,,Mathematical Sciences,4.8161219074999995
Richard Wright,1958,0.0,0.0,1.0,119,Transport for London,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1959,0.0,0.0,2.0,120,,0.0,2.0,,,,1.0,2.0,1.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1969,0.0,0.0,1.0,130,,0.0,1.0,,,,1.0,1.0,1.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1976,0.0,0.0,1.0,137,Indiana University,0.0,1.0,,,,1.0,1.0,3.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1977,0.0,0.0,3.0,138,,0.0,3.0,,,,1.0,3.0,3.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1978,0.0,0.0,11.0,139,Southampton General Hospital,0.0,11.0,0.0,0.0,6.0,1.0,11.0,6.0,0.714,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1979,0.0,0.0,4.0,140,United States Department of Veterans Affairs,0.0,4.0,,,,1.0,4.0,5.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1981,0.0,0.0,2.0,142,University of Louisville,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1982,0.0,0.0,1.0,143,,0.0,1.0,,,,1.0,1.0,1.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1983,0.0,0.0,8.0,144,University of Louisville,1.0,7.0,0.0,0.0,4.0,1.0,8.0,5.0,0.6,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1984,0.0,0.0,5.0,145,,1.0,4.0,,,,1.0,5.0,8.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1985,0.0,0.0,3.0,146,University of Louisville,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1986,0.0,0.0,7.0,147,University of Missouri–St. Louis,3.0,4.0,,,,1.0,7.0,8.0,0.5,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1987,0.0,0.0,3.0,148,Kansas State University,2.0,1.0,,,,1.0,3.0,9.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1988,0.0,0.0,4.0,149,University of Missouri–St. Louis,0.0,4.0,,,,1.0,4.0,8.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1989,0.0,0.0,5.0,150,University of Louisville,2.0,3.0,0.0,0.0,1.0,1.0,5.0,5.0,0.333,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,3.866965935
Richard Wright,1990,0.0,0.0,16.0,151,University of Louisville,1.0,15.0,0.0,0.0,5.0,1.0,16.0,10.0,0.2,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,1991,0.0,0.0,11.0,152,University of Louisville,1.0,10.0,0.0,0.0,3.0,1.0,11.0,14.0,0.5,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,1992,0.0,0.0,32.0,153,University of Missouri–St. Louis,2.0,30.0,,,,1.0,32.0,10.0,0.231,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,1993,0.0,0.0,17.0,154,University of Missouri–St. Louis,6.0,11.0,0.0,0.0,3.0,1.0,17.0,12.0,0.2,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,1994,0.0,0.0,4.0,155,University of Scranton,1.0,3.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,1995,0.0,0.0,18.0,156,University of Scranton,1.0,17.0,,,,1.0,18.0,10.0,1.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,1996,0.0,0.0,16.0,157,University of Scranton,4.0,12.0,0.0,0.0,1.0,1.0,16.0,16.0,0.467,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,1997,0.0,0.0,8.0,158,Arkansas State University,0.0,8.0,,,,1.0,8.0,12.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,1998,0.0,0.0,13.0,159,Arkansas State University,5.0,8.0,,,,1.0,13.0,13.0,0.467,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,1999,0.0,0.0,13.0,160,Arkansas State University,3.0,10.0,,,,1.0,13.0,7.0,0.357,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2000,0.0,0.0,35.0,161,Arkansas State University,9.0,26.0,0.0,0.0,2.0,1.0,35.0,22.0,0.299,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2001,0.0,0.0,42.0,162,University of Louisville Hospital,4.0,38.0,,,,1.0,42.0,9.0,0.576,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2002,0.0,0.0,10.0,163,Chicago State University,5.0,5.0,,,,1.0,10.0,8.0,0.3,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2003,0.0,0.0,16.0,164,University of Washington,3.0,13.0,0.0,0.0,4.0,1.0,16.0,9.0,0.179,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2004,0.0,0.0,7.0,165,Dartmouth College,2.0,5.0,,,,1.0,7.0,7.0,0.5,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2005,0.0,0.0,28.0,166,University of Washington,3.0,25.0,0.0,0.0,15.0,1.0,28.0,7.0,0.424,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2006,0.0,0.0,22.0,167,University of Washington,14.0,8.0,,,,1.0,22.0,13.0,0.314,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2007,0.0,0.0,5.0,168,University of Washington,4.0,1.0,,,,1.0,5.0,4.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2008,0.0,0.0,22.0,169,University of Washington,6.0,16.0,0.0,0.0,1.0,1.0,22.0,12.0,0.41,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2009,0.0,0.0,38.0,170,Dartmouth College,2.0,36.0,0.0,0.0,1.0,1.0,38.0,6.0,0.729,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2010,0.0,0.0,8.0,171,University of Missouri–St. Louis,1.0,7.0,,,,1.0,8.0,12.0,1.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2011,0.0,0.0,7.0,172,University of Missouri–St. Louis,1.0,6.0,,,,1.0,7.0,6.0,0.5,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2012,0.0,0.0,19.0,173,University of Washington,6.0,13.0,0.0,0.0,6.0,1.0,19.0,14.0,0.111,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2013,0.0,0.0,27.0,174,University of Missouri–St. Louis,3.0,24.0,,,,1.0,27.0,9.0,0.593,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2014,0.0,0.0,26.0,175,University of Washington,6.0,20.0,0.0,0.0,12.0,1.0,26.0,15.0,0.235,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2015,0.0,0.0,23.0,176,University of Washington,6.0,17.0,0.0,0.0,2.0,1.0,23.0,8.0,0.383,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2016,0.0,0.0,20.0,177,University of Washington,7.0,13.0,0.0,0.0,7.0,1.0,20.0,11.0,0.2,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2017,0.0,0.0,7.0,178,Georgia State University,3.0,4.0,,,,1.0,7.0,11.0,0.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2018,0.0,0.0,11.0,179,Dartmouth College,6.0,5.0,,,,1.0,11.0,11.0,0.286,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2019,0.0,0.0,13.0,180,University of Washington,7.0,6.0,0.0,0.0,7.0,1.0,13.0,5.0,0.19,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2020,0.0,0.0,6.0,181,University of Washington,4.0,2.0,,,,1.0,6.0,9.0,1.0,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2021,0.0,0.0,15.0,182,University of Washington,7.0,8.0,0.0,0.0,10.0,1.0,15.0,7.0,0.348,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2022,0.0,0.0,23.0,183,University of Washington,6.0,17.0,0.0,0.0,8.0,1.0,23.0,12.0,0.407,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Richard Wright,2023,0.0,0.0,11.0,184,University of Washington,7.0,4.0,0.0,0.0,1.0,1.0,11.0,6.0,0.067,1.0,19.0,1.0,Linguistics,1.0,a5006429520,http://depts.washington.edu/phonlab/currentmembers.php,,Humanities,17.066112699999998
Robb B. Rutledge,2004,1.0,0.0,0.0,0,University of Auckland,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,Psychology,1.0,A5041209516,,,Psychological Science,1.0986509257500001
Robb B. Rutledge,2006,10.0,5.0,0.0,2,New York University,1.0,14.0,,,,0.0,15.0,2.0,0.0,1.0,,1.0,Psychology,1.0,A5041209516,,,Psychological Science,1.0986509257500001
Robb B. Rutledge,2009,3.0,1.0,0.0,5,New York University,0.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,,1.0,Psychology,1.0,A5041209516,,,Psychological Science,1.0986509257500001
Robb B. Rutledge,2010,2.0,0.0,0.0,6,New York University,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,,1.0,Psychology,1.0,A5041209516,,,Psychological Science,1.0986509257500001
Robb B. Rutledge,2011,2.0,1.0,0.0,7,,2.0,1.0,,,,0.0,3.0,1.0,0.0,1.0,,1.0,Psychology,1.0,A5041209516,,,Psychological Science,1.0986509257500001
Robb B. Rutledge,2012,2.0,2.0,0.0,8,Wellcome Centre for Human Neuroimaging,3.0,1.0,,,,0.0,4.0,1.0,0.0,1.0,,1.0,Psychology,1.0,A5041209516,,,Psychological Science,1.0986509257500001
Robb B. Rutledge,2014,7.0,7.0,1.0,10,Wellcome Centre for Human Neuroimaging,1.0,14.0,1.0,1.0,0.0,0.0666666666666666,15.0,5.0,0.0,1.0,,1.0,Psychology,1.0,A5041209516,,,Psychological Science,1.0986509257500001
Robb B. Rutledge,2015,9.0,9.0,0.0,11,Wellcome Centre for Human Neuroimaging,11.0,7.0,3.0,3.0,0.0,0.0,18.0,6.0,0.0,1.0,,1.0,Psychology,1.0,A5041209516,,,Psychological Science,1.0986509257500001
